word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
powerful,ai_neutral,7,5.4444663e-05,0.00033902572,-1.4678255e-05,0.00038111265
influence,ai_neutral,13,-0.00072747894,0.00075211795,-0.00070946076,-0.009457226
inter,ai_neutral,8,0.00048753517,0.00083218014,0.00046823063,0.0039002814
gen,ai_neutral,4,0.0016264145,0.00016206203,0.0016109683,0.006505658
eration,ai_neutral,4,0.00024905743,0.0009134872,0.00013011033,0.0009962297
wealth,ai_neutral,3,-0.0022344778,0.0013258987,-0.0024185418,-0.0067034336
disadvantage,ai_neutral,4,-0.00027905515,0.00054221,-9.8859266e-05,-0.0011162206
seemingly,ai_neutral,9,0.0007346183,0.00045353963,0.0006373483,0.0066115647
simple,ai_neutral,3,0.000462033,0.00043689448,0.00021014288,0.001386099
act,ai_neutral,10,0.0012486519,0.00066357135,0.0010765616,0.012486519
own,ai_neutral,12,0.00069846964,0.0011442844,0.0004923363,0.008381636
ers,ai_neutral,3,0.0022453994,0.00056558795,0.002167035,0.0067361984
hip,ai_neutral,3,0.001573354,0.00055501895,0.0013379673,0.004720062
means,ai_neutral,3,0.001049464,0.0021906747,-0.00022679809,0.0031483918
building,ai_neutral,7,0.0009875289,0.0006033002,0.00093769515,0.0069127027
however,ai_neutral,8,-0.00019680039,0.0006046601,-0.00011849003,-0.0015744031
ongoing,ai_neutral,3,0.0006595561,0.00013453451,0.0005977558,0.0019786684
communities,ai_neutral,4,-0.00013157097,0.0010705265,-9.479525e-05,-0.00052628387
cycles,ai_neutral,3,-0.002033143,0.0014728147,-0.0012879978,-0.006099429
matter,ai_neutral,5,-0.00018904448,0.0003040074,-1.8562052e-05,-0.0009452224
financial,ai_neutral,5,-0.0005607918,0.00066557905,-0.00045551884,-0.002803959
maintain,ai_neutral,4,0.00079174386,0.00050003553,0.0009459152,0.0031669755
structures,ai_neutral,5,0.0009956788,0.000533042,0.0012993932,0.004978394
consequently,ai_neutral,7,0.0009211762,0.0005568707,0.0010513441,0.0064482335
focusing,ai_neutral,3,0.0014293594,0.00077876897,0.0015010976,0.0042880783
responsibility,ai_neutral,4,-0.00056704995,0.00042097506,-0.0005201261,-0.0022681998
imp,ai_neutral,3,0.00063706166,0.00040975332,0.00063330017,0.001911185
ed,ai_neutral,3,-0.00068308925,0.00094031356,-0.0008380879,-0.0020492678
quitable,ai_neutral,5,0.00072456914,0.0023845762,-0.0008723375,0.0036228457
access,ai_neutral,10,3.449658e-05,0.0006300118,-2.1970729e-05,0.0003449658
resources,ai_neutral,6,-0.00011125312,0.0009408763,-0.00053392054,-0.0006675187
rein,ai_neutral,5,0.0013369692,0.00035634884,0.0014411944,0.006684846
cing,ai_neutral,5,0.0012216928,0.0008761105,0.0013859055,0.0061084637
pursuit,ai_neutral,8,0.00067693274,0.00077420066,0.00071764295,0.005415462
partner,ai_neutral,6,0.0021727586,0.0009959217,0.0023965412,0.013036552
