word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
therefore,human,6,0.00012565231,0.0006343791,0.00014175888,0.0007539139
its,human,6,-0.0017724315,0.0017736164,-0.0017012698,-0.010634589
let,human,3,0.00052292604,0.0008710348,1.4097241e-05,0.0015687782
feelings,human,9,0.0016880739,0.0010278028,0.001542538,0.015192665
forward,human,5,0.0007875736,0.0011290272,0.0012064487,0.003937868
joe,human,18,0.0026308687,0.0015217114,0.0025924188,0.047355637
coming,human,5,0.00018045474,0.00080059905,0.00045646654,0.0009022737
pleasure,human,5,-8.439796e-06,0.000796097,7.554314e-06,-4.2198983e-05
many,human,7,2.3875285e-05,0.00065631204,0.0001244676,0.000167127
sense,human,4,0.0006642901,0.00048067953,0.0007523138,0.0026571604
inc,human,5,0.0017241851,0.0004429312,0.0017819869,0.008620925
ity,human,9,0.0003126125,0.0011705036,0.00031647994,0.0028135127
stood,human,4,6.480671e-05,0.00034073435,0.00012830814,0.00025922683
feeling,human,6,0.0016511134,0.0007691451,0.0015865169,0.00990668
looking,human,5,0.0017371115,0.0011629174,0.00128096,0.008685557
thought,human,12,-8.290119e-05,0.0011530453,-9.779181e-05,-0.0009948143
better,human,6,0.0003754103,0.0005112578,0.00045700686,0.0022524619
himself,human,6,0.00013179459,0.0003457802,-1.4587124e-05,0.00079076755
sunday,human,3,-0.00022665614,0.0006276029,7.7375036e-05,-0.0006799684
court,human,4,-0.0011048372,0.002533329,-0.0013010935,-0.0044193487
suit,human,3,-0.0013866462,0.0009953195,-0.0013211968,-0.0041599385
tell,human,4,-0.00017852207,0.0007232584,8.3472936e-05,-0.00071408827
dress,human,4,-0.00036161023,0.00035251206,-0.00031695433,-0.0014464409
because,human,6,-0.00015708098,0.0010986286,-0.00017595373,-0.00094248593
knew,human,11,-0.000216557,0.0007432675,-0.00022578181,-0.002382127
made,human,7,0.0014242422,0.00046983006,0.0015635077,0.0099696955
account,human,3,-3.0226793e-05,0.00039618227,-0.00026934565,-9.0680376e-05
behind,human,4,0.0009930438,0.00067959185,0.0012669116,0.003972175
tu,human,3,0.00041655745,0.0015078662,0.0001620916,0.0012496724
lydia,human,11,-0.0016926659,0.0016068445,-0.0010183599,-0.018619325
half,human,7,0.0011556007,0.0014926756,0.00061176135,0.008089204
minute,human,3,0.0004686207,0.00063701055,0.0005432388,0.0014058622
mer,human,3,0.004425137,0.00022173802,0.0042959386,0.013275411
yt,human,3,0.00029573418,0.00034826383,0.00038035502,0.0008872025
how,human,12,0.00095355295,0.0009275241,0.0009613943,0.011442635
opposed,human,4,-0.0010351981,0.0022340035,-0.00029521284,-0.0041407924
said,human,8,0.0013567912,0.0009094094,0.0010065078,0.01085433
ben,human,14,0.00093987037,0.001037516,0.0013233041,0.013158185
reason,human,6,-0.0002469853,0.0014755662,0.0003801531,-0.0014819117
too,human,5,-2.1967164e-05,0.0009173394,-0.00068714283,-0.00010983582
long,human,15,0.00029719868,0.00097303995,0.0001582941,0.0044579804
possible,human,4,0.0010258233,0.00072701275,0.0010598772,0.004103293
itself,human,3,-0.00015052177,0.00070454075,-0.00036932962,-0.00045156528
done,human,9,0.001172791,0.00090064184,0.0012751071,0.010555119
unknown,human,3,0.0013845962,0.0005987342,0.0011580898,0.0041537886
gone,human,4,-9.5643176e-05,0.00044100138,-0.00020943544,-0.0003825727
bed,human,3,0.0021593168,0.00058718125,0.0024205202,0.00647795
mine,human,3,0.002199068,0.00076095376,0.002337065,0.0065972037
got,human,9,-0.00035436178,0.00051569496,-0.0005733272,-0.003189256
out,human,27,0.0005486956,0.00093709835,0.00045817276,0.014814781
red,human,3,0.00068420434,0.0012929282,3.400998e-05,0.002052613
about,human,16,0.00041207898,0.00079911423,0.00045689393,0.0065932637
opened,human,3,0.00058824656,0.0008080786,0.0005149994,0.0017647397
look,human,5,0.0005927979,0.0005992375,0.0007051223,0.0029639895
light,human,3,0.0019465411,0.0007619427,0.0016967057,0.0058396235
near,human,4,0.0007328142,0.0006585698,0.00049630646,0.0029312568
turned,human,3,0.0004910599,0.000584536,0.0006053597,0.0014731797
face,human,5,0.0016238072,0.0011358112,0.001909686,0.008119036
since,human,5,0.00023264396,0.0011941257,0.0008053281,0.0011632198
dropped,human,3,0.00071515003,0.00047258308,0.00085624296,0.00214545
hands,human,4,0.0008580268,0.00054615835,0.00076929806,0.0034321072
raised,human,3,-0.00034061223,0.00037868024,-0.00055555644,-0.0010218367
young,human,14,0.00074922637,0.00089215353,0.0007630467,0.0104891695
mother,human,7,0.0011121675,0.0006656521,0.00068841607,0.007785172
side,human,3,0.00042640523,0.00031576687,0.00037970796,0.0012792157
gave,human,3,0.0004146397,0.00023822086,0.00031370408,0.0012439191
en,human,5,0.0010059534,0.00074695615,0.0007257997,0.005029767
hand,human,7,0.00034964384,0.0005690707,0.00020500459,0.0024475069
bear,human,3,0.0017997241,0.0001886399,0.0016929901,0.005399172
cr,human,3,0.002195065,0.0007051264,0.0020749206,0.0065851947
within,human,8,0.0023725405,0.000860176,0.0023396276,0.018980324
ago,human,6,0.00027810186,0.0009867866,0.0005084504,0.0016686112
circumstance,human,5,0.0029526823,0.0019122474,0.0015886594,0.014763411
este,human,8,0.0008806591,0.0025229591,0.00062369416,0.0070452727
lla,human,8,0.00068377925,0.0020203933,0.0006796942,0.005470234
london,human,5,0.0013411705,0.0022895106,0.0024277475,0.0067058527
fore,human,3,0.0022617327,0.0005164015,0.002334318,0.006785198
meet,human,3,-6.979802e-05,0.000318677,-0.00014351791,-0.00020939406
took,human,6,-0.00026377835,0.00078164594,-8.2072846e-05,-0.00158267
left,human,9,-0.00021155778,0.0009059872,-8.780272e-05,-0.0019040201
moment,human,3,0.0008447129,0.00089561986,0.0005951957,0.0025341387
supposed,human,4,0.00095993665,0.000950762,0.001379397,0.0038397466
quite,human,4,0.00068883435,0.00032743398,0.00058168767,0.0027553374
having,human,5,0.001211772,0.0007408098,0.0012533972,0.00605886
money,human,3,-0.0007896568,0.00063360156,-0.0004350437,-0.0023689705
remained,human,3,0.00023576066,0.00057007663,0.0002672462,0.000707282
dear,human,4,0.00040371882,0.0006218848,0.00035496353,0.0016148753
nt,human,4,0.0017818158,0.0011073571,0.0012950376,0.007127263
mind,human,6,-0.00025483084,0.0006599199,-7.334986e-05,-0.0015289851
something,human,8,-0.0002275043,0.00052289286,-0.0002107496,-0.0018200343
age,human,4,0.0016205779,0.0007676757,0.0014941833,0.0064823115
children,human,3,0.0013369544,0.00060045475,0.0011087107,0.004010863
means,human,6,0.0005865245,0.00085676066,0.00056298415,0.003519147
five,human,4,0.00021736565,0.00038292404,0.00017779585,0.0008694626
daughters,human,3,0.0015624106,0.001409361,0.000585472,0.004687232
entered,human,3,0.00030061955,0.00065534643,0.0006204803,0.0009018586
world,human,11,-0.0010100944,0.0018804783,-0.00034805975,-0.011111039
yet,human,6,0.00083030126,0.00069923064,0.0009882788,0.0049818074
mrs,human,13,0.00020261417,0.0014383488,0.00020237349,0.0026339842
net,human,14,-0.0007471004,0.0011885441,-0.0005246425,-0.010459405
years,human,4,2.5017158e-05,0.0006475988,0.00032077366,0.00010006863
late,human,7,-0.00050841656,0.0008575092,-0.0007934761,-0.003558916
turn,human,3,0.0015374152,0.0018364934,0.0003025208,0.0046122456
love,human,8,0.0011157494,0.0007407461,0.0010888195,0.008925995
exceeding,human,4,0.0013031763,0.00112244,0.00076254556,0.005212705
thousand,human,4,0.0004598745,0.0013315246,-3.3793767e-05,0.001839498
pounds,human,4,-0.00039911093,0.0010140681,-0.0007781051,-0.0015964437
articles,human,3,-0.0006826881,0.00081145245,-0.00090696354,-0.0020480643
feel,human,5,0.0009179254,0.00052173063,0.00062871387,0.004589627
duty,human,3,0.00014377358,0.00077489286,0.0005418671,0.00043132075
ter,human,3,0.0006111522,0.0005256261,0.0005214858,0.0018334567
present,human,4,0.00066855154,0.0006148862,0.00044721202,0.0026742062
com,human,5,0.0009431884,0.00037362066,0.0010688906,0.004715942
men,human,6,-0.0010838782,0.0019163779,-0.000760853,-0.0065032695
bour,human,4,0.0031307521,0.0025854672,0.003152578,0.0125230085
cannot,human,4,-0.0004926178,0.001048236,-0.0003180547,-0.001970471
concerned,human,3,0.00091897,0.0004498178,0.00093991216,0.00275691
well,human,13,-0.0002668972,0.0011440811,8.6680746e-05,-0.0034696634
every,human,13,-0.00048145663,0.00094067975,-0.00049579947,-0.006258936
father,human,6,0.0017527813,0.0005739233,0.0016639689,0.010516688
written,human,4,-0.00106503,0.00026388443,-0.0011732765,-0.00426012
family,human,14,0.0016074085,0.0009133623,0.001462243,0.022503719
happiness,human,4,0.000475695,0.0008226773,0.0006649516,0.00190278
affection,human,5,0.0014500819,0.00082302955,0.001575527,0.0072504096
lucas,human,4,0.0016321298,0.000347572,0.0016691217,0.006528519
view,human,4,0.00042300654,0.0005560772,0.00061410194,0.0016920262
ready,human,3,-0.0002104109,0.00027360138,-0.00010446439,-0.0006312327
kind,human,3,0.0008801793,0.00017419699,0.0008427836,0.002640538
wish,human,4,0.00022237386,0.00036484317,0.00015483433,0.0008894954
fort,human,4,0.0014197434,0.0003797421,0.001290015,0.0056789736
