word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
choosing,ai_neutral,3,-5.405051e-05,0.00064360094,-0.0003900656,-0.00016215153
which,ai_neutral,4,0.0010702288,0.00068163505,0.0011022923,0.004280915
embrace,ai_neutral,4,0.00052768295,0.00040695307,0.0005361963,0.0021107318
is,ai_neutral,71,-0.00012583962,0.00083296315,2.8589886e-05,-0.008934613
crucial,ai_neutral,15,-0.0010857113,0.0007959573,-0.0010215132,-0.016285669
cult,ai_neutral,4,-0.0011822971,0.0002676189,-0.0012091419,-0.0047291885
ivating,ai_neutral,3,0.0004835236,0.00080540165,0.0006937077,0.0014505708
life,ai_neutral,15,6.922425e-05,0.0016400936,0.00012974424,0.0010383637
values,ai_neutral,9,-0.0014893898,0.0013440818,-0.00088476745,-0.013404508
concept,ai_neutral,12,0.00040249527,0.00068117614,0.00062586286,0.004829943
fa,ai_neutral,14,0.00033980652,0.00072011544,0.00024796865,0.004757291
mi,ai_neutral,15,-0.00014158738,0.00038714442,-0.00019356806,-0.0021238108
lia,ai_neutral,14,0.00042711155,0.0005972018,0.0005534447,0.0059795617
duty,ai_neutral,14,-0.0012080905,0.000992881,-0.00082492654,-0.016913267
when,ai_neutral,17,0.00037155394,0.001245655,0.00023894184,0.006316417
through,ai_neutral,16,0.0015482189,0.00082285015,0.0014053858,0.024771502
reveals,ai_neutral,6,0.000502835,0.0008086817,0.00055306905,0.0030170102
itself,ai_neutral,6,-0.00023827665,0.0005687208,-6.791791e-05,-0.0014296599
as,ai_neutral,44,0.0007443494,0.00075394026,0.00077471737,0.032751374
powerful,ai_neutral,8,-0.00030370118,0.00086993305,-0.00013310972,-0.0024296094
mechanism,ai_neutral,3,-0.0004527561,0.0005908353,-0.0002377883,-0.0013582683
co,ai_neutral,3,0.00028551844,0.00015536316,0.00027050124,0.0008565553
across,ai_neutral,4,0.0015407074,0.0015310898,0.0019644732,0.0061628297
cultures,ai_neutral,3,0.00084454287,0.00088451226,0.0010526199,0.0025336286
families,ai_neutral,4,0.0013172829,0.0010813224,0.0012051972,0.0052691316
serve,ai_neutral,3,0.00021196273,6.0202674e-05,0.00022514438,0.0006358882
economic,ai_neutral,17,-0.00058451,0.0010324479,-0.00070539117,-0.00993667
support,ai_neutral,9,0.0006380693,0.00075348164,0.0006892687,0.0057426235
historically,ai_neutral,3,-0.0005795485,0.0005801433,-0.00021262991,-0.0017386454
was,ai_neutral,6,-0.0005607819,0.0005675879,-0.00039997906,-0.0033646915
matter,ai_neutral,7,-0.00028866393,0.00037979768,-0.00031823455,-0.0020206475
resources,ai_neutral,9,-0.00059040904,0.0007943274,-0.0005737657,-0.0053136814
shared,ai_neutral,7,0.00031719243,0.00040790788,0.0003039379,0.002220347
while,ai_neutral,25,0.00073371024,0.00094845414,0.0009207919,0.018342756
may,ai_neutral,9,-0.00188647,0.001275691,-0.0016372845,-0.01697823
have,ai_neutral,9,-0.00013703038,0.0007606848,-0.00031724904,-0.0012332734
in,ai_neutral,104,0.00015511672,0.000947283,0.0002596074,0.016132139
ing,ai_neutral,53,-7.168285e-05,0.0010455167,-5.565537e-05,-0.0037991912
rained,ai_neutral,9,-0.00078803836,0.0013374696,-0.00047417026,-0.0070923455
expectation,ai_neutral,8,-0.0009849536,0.0009015348,-0.0007404641,-0.007879629
persist,ai_neutral,4,-0.00030980032,0.0011358999,-0.0005436841,-0.0012392013
simply,ai_neutral,22,-0.00020964761,0.00072059466,-0.00030174377,-0.0046122475
about,ai_neutral,57,9.710933e-05,0.0010318183,0.00013082968,0.005535232
obligation,ai_neutral,5,9.963964e-05,0.00073742116,0.0005981738,0.0004981982
identity,ai_neutral,4,0.0013010995,0.00063236017,0.0014817615,0.005204398
ensuring,ai_neutral,4,-0.0006976987,0.00087596703,-0.00079437403,-0.0027907947
system,ai_neutral,9,0.000698142,0.0009186095,0.0004229206,0.006283278
without,ai_neutral,6,-0.0006138311,0.0015104251,-0.000962326,-0.0036829866
its,ai_neutral,16,-0.0012409294,0.0025612751,-0.0006565078,-0.01985487
per,ai_neutral,19,-0.0002937833,0.00064880424,-0.00036954266,-0.005581883
pet,ai_neutral,10,-0.00034712115,0.00041409596,-0.00032777537,-0.0034712115
uate,ai_neutral,6,-0.00044062256,0.00040675484,-0.00055180176,-0.0026437354
qual,ai_neutral,10,-0.0014677078,0.0006062125,-0.0013604085,-0.0146770775
ities,ai_neutral,9,-0.00073535484,0.0009131847,-0.00047626934,-0.006618194
particularly,ai_neutral,7,-0.0009242784,0.00082129805,-0.00045330118,-0.0064699487
gender,ai_neutral,3,0.002685032,0.0028086558,0.0026155359,0.0080550965
lines,ai_neutral,3,0.00026905283,0.00036358123,5.5175828e-05,0.0008071585
growth,ai_neutral,6,-0.0010103366,0.00037475405,-0.00085990626,-0.006062019
ly,ai_neutral,9,0.00047951718,0.00048370173,0.0005723523,0.0043156547
nu,ai_neutral,5,-0.00010810306,0.00035559668,-2.6523172e-05,-0.0005405153
